angle,charge,time
178.374925618421,58.0742849642935,2700.00277847255
189.243806982623,422.220175488874,2700.00329578505
206.166932329788,1130.06615176658,2700.0041012538
221.833380225103,223.895083029113,2700.00484691005
233.570248850589,970.956204326967,2700.00540553505
5.54370718228196,102.484354336241,2700.01168691005
9.77727896836219,24.4963910267515,2700.01188841005
17.5136586183122,158.199009447912,2700.0122566288
25.6505468131783,93.9224531482097,2700.01264391005
34.2467065779485,1105.8650661866,2700.01305305067
54.9260763884942,95.5094267562906,2700.01403730068
69.1319813993866,269.445049605466,2700.0147134413
180.640669456056,45.4619432377346,2700.02003922255
191.169446893957,218.97371416113,2700.02054034755
198.939968263263,50.5499912761831,2700.0209101913
206.530589120414,236.147629228967,2700.02127147255
214.672729830162,176.393191719804,2700.0216590038
224.396222566022,1160.51468435074,2700.02212180068
280.831808995329,719.07774179536,2700.02480789443
351.034710770763,58.837656968791,2700.0281492538
357.61125726657,46.179539359148,2700.02846226943
2.42195518998722,72.6615712043355,2700.02869123818
13.8062450349553,549.38714688646,2700.02923308193
30.7188652568125,945.226785731279,2700.03003805068
46.2415240118029,575.575698213981,2700.03077686318
58.886759054593,1170.83054362865,2700.03137872255
182.228931037705,76.3804852699224,2700.03724928505
192.291214547258,219.659068712019,2700.03772820693
202.344634334043,356.389556754877,2700.03820670692
212.97682175625,1216.16972048599,2700.0387127538
231.545314784049,490.406992792458,2700.03959653505
249.863325882139,1088.32787226731,2700.04046839443
355.826383753262,55.5103012167546,2700.04551178505
0.395463469736939,45.6938271942153,2700.0457292538
6.9812019191367,165.739227897532,2700.04604270693
16.3268378587816,110.935947927882,2700.04648751943
21.6821616982648,902.934949031931,2700.04674241005
35.8906929952614,401.415373163516,2700.04741867568
49.8146006431917,52.1958101740161,2700.04808139443
62.9397892947863,1287.2598542657,2700.04870609755
181.421363918499,26.8300746203431,2700.0543453163
186.812470879879,29.6573633706831,2700.05460191005
196.454220496571,268.326999508517,2700.0550608163
208.653971880738,1140.65756839921,2700.05564147255
230.578529153371,69.0485654764039,2700.05668498818
248.377182285563,1605.66149265406,2700.05755108193
355.377951092969,173.601646946686,2700.06264386318
7.3058819704397,129.532093384732,2700.06321158193
17.4453126223633,82.3008466932507,2700.06369417568
25.3927799677857,1563.16015686997,2700.0640724413
44.449762058115,21.1521321291652,2700.06497947255
55.4739225332952,366.166874599116,2700.06550417568
192.028278859378,72.5321677719215,2700.07200358192
